MULakeNumber,date,dateTime,depth_m,chlorophyll_RFU,doSaturation_percent,doConcentration_mgpL,orp_mV,waterPressure_barA,salinity_psu,specificConductivity_uSpcm,phycocyaninBGA_RFU,tds_mgpL,turbidity_FNU,pH,temp_degC,latitude,longitude,altitude_m,barometerAirHandheld_mbars
003,2022-06-21,2022-06-21T10:48:17Z,2.484,3.2,130.4,10.76,107.4,0.253,0.1,210.9,0.75,137,2.45,8.59,25.052,39.34164,-91.15297,239.5,991.9
003,2022-06-21,2022-06-21T10:48:20Z,2.695,2.68,115.7,9.8,111.2,0.259,0.1,216.2,0.91,141,2.71,8.43,23.217,39.34164,-91.15298,239.8,991.9
003,2022-06-21,2022-06-21T10:48:21Z,2.835,2.68,108,9.29,112.3,0.267,0.11,225.5,0.95,147,2.8,8.28,20.505,39.34164,-91.15298,239.7,991.9
003,2022-06-21,2022-06-21T10:48:22Z,2.897,2.71,105.7,9.59,113.4,0.274,0.11,225.9,0.98,147,2.88,8.23,20.283,39.34164,-91.15298,239.7,991.9
003,2022-06-21,2022-06-21T10:48:26Z,3.063,2.72,79.5,7.29,116.1,0.285,0.1,221.4,1.07,144,3.1,8.11,19.408,39.34164,-91.15298,240.3,991.9
003,2022-06-21,2022-06-21T10:48:27Z,3.125,2.85,72.9,6.73,116.7,0.287,0.1,220.6,1.09,143,3.18,8.09,19.036,39.34164,-91.15297,240.5,991.9
003,2022-06-21,2022-06-21T10:48:28Z,3.228,3.48,70.4,6.68,117.2,0.291,0.11,224.3,1.13,146,3.27,7.98,17.726,39.34164,-91.15297,240.3,991.9
003,2022-06-21,2022-06-21T10:48:29Z,3.346,3.44,62.8,6.01,117.7,0.294,0.11,224.6,1.17,146,3.32,7.94,17.093,39.34164,-91.15297,240.2,991.8
003,2022-06-21,2022-06-21T10:48:32Z,3.571,3.72,49.9,4.77,119.1,0.305,0.1,215.7,1.23,140,3.29,7.88,17.493,39.34164,-91.15298,240.7,991.8
003,2022-06-21,2022-06-21T10:48:33Z,3.682,2.62,44.6,4.4,125.6,0.309,0.11,223.9,1.22,146,3.21,7.88,15.441,39.34164,-91.15298,240.8,991.8
003,2022-06-21,2022-06-21T10:48:36Z,3.867,3.11,37.2,3.78,127.5,0.319,0.11,224.3,1.07,146,3.06,7.85,14.582,39.34164,-91.15298,241,991.9
003,2022-06-21,2022-06-21T10:48:37Z,3.987,3.1,35.5,3.6,127.7,0.4,0.11,221.8,1.01,144,2.98,7.84,14.732,39.34164,-91.15298,240.2,992
003,2022-06-21,2022-06-21T10:48:38Z,4.061,1.49,31,3.13,128.1,0.402,0.1,220.1,0.95,143,2.9,7.82,14.781,39.34164,-91.15298,239.6,991.9
003,2022-06-21,2022-06-21T10:48:40Z,4.177,1.62,27.1,2.76,128.7,0.411,0.1,220.1,0.84,143,2.74,7.81,14.307,39.34164,-91.15298,239.5,991.9
003,2022-06-21,2022-06-21T10:48:41Z,4.287,1.23,25.8,2.64,129,0.414,0.1,219.8,0.79,143,2.65,7.8,14.179,39.34164,-91.15298,239.6,991.9
003,2022-06-21,2022-06-21T10:48:42Z,4.391,1.08,25.1,2.57,129.3,0.42,0.1,219.4,0.74,143,2.54,7.79,14.057,39.34164,-91.15298,238.9,991.9
003,2022-06-21,2022-06-21T10:48:43Z,4.485,0.9,24.1,2.55,129.5,0.426,0.11,225.4,0.68,146,2.43,7.69,12.756,39.34164,-91.15298,238.5,991.9
003,2022-06-21,2022-06-21T10:48:44Z,4.612,0.8,23.5,2.49,129.8,0.433,0.11,223.8,0.63,145,2.32,7.67,12.785,39.34164,-91.15298,238.3,991.9
003,2022-06-21,2022-06-21T10:48:45Z,4.714,0.75,22.9,2.43,130,0.438,0.11,223.9,0.58,146,2.23,7.66,12.495,39.34164,-91.15298,238.4,991.9
003,2022-06-21,2022-06-21T10:48:46Z,4.841,0.68,22.3,2.38,130.3,0.442,0.11,224,0.53,146,2.12,7.65,12.279,39.34164,-91.15298,238.6,991.9
003,2022-06-21,2022-06-21T10:48:47Z,5.02,0.64,18.3,1.97,130.5,0.449,0.11,224.7,0.46,146,2.06,7.65,11.88,39.34164,-91.15298,238.5,991.9
003,2022-06-21,2022-06-21T10:48:48Z,5.128,0.61,17.3,1.87,130.7,0.456,0.11,224.4,0.4,146,2,7.64,11.718,39.34164,-91.15298,238.7,992
003,2022-06-21,2022-06-21T10:48:49Z,5.302,0.58,16.2,1.75,130.9,0.463,0.11,223.3,0.34,145,1.94,7.64,11.693,39.34164,-91.15297,238.8,991.9
003,2022-06-21,2022-06-21T10:48:50Z,5.472,0.55,15.8,1.72,131.1,0.546,0.11,222.4,0.29,145,1.87,7.63,11.612,39.34164,-91.15297,238.8,992
003,2022-06-21,2022-06-21T10:48:51Z,5.546,0.45,15.4,1.68,131.3,0.548,0.11,222,0.24,144,1.81,7.63,11.445,39.34164,-91.15297,238.9,992
003,2022-06-21,2022-06-21T10:48:52Z,5.696,0.4,15,1.64,131.5,0.563,0.11,221.2,0.21,144,1.78,7.62,11.349,39.34164,-91.15297,238.9,992
003,2022-06-21,2022-06-21T10:48:53Z,5.837,0.37,14.7,1.61,131.6,0.567,0.11,220.5,0.18,143,1.76,7.62,11.239,39.34164,-91.15297,239,992
003,2022-06-21,2022-06-21T10:48:54Z,5.923,0.33,14.5,1.63,131.8,0.574,0.11,225.9,0.14,147,1.75,7.62,10.103,39.34164,-91.15297,239.1,991.8
003,2022-06-21,2022-06-21T10:48:55Z,6.014,0.3,14.2,1.61,131.9,0.579,0.11,227.7,0.1,148,1.73,7.61,9.606,39.34164,-91.15297,239.4,991.9
003,2022-06-21,2022-06-21T10:48:56Z,6.075,0.27,14,1.59,132.1,0.584,0.11,227.6,0.08,148,1.72,7.61,9.399,39.34164,-91.15297,239.6,992
003,2022-06-21,2022-06-21T10:48:57Z,6.167,0.25,13.7,1.57,132.2,0.588,0.11,226.9,0.06,147,1.69,7.61,9.319,39.34164,-91.15297,239.8,991.9
003,2022-06-21,2022-06-21T10:48:58Z,6.358,0.23,13.5,1.55,132.4,0.595,0.11,227.5,0.05,148,1.69,7.61,8.958,39.34164,-91.15297,239.9,991.8
003,2022-06-21,2022-06-21T10:48:59Z,6.466,0.21,13.3,1.54,132.7,0.601,0.11,227.5,0.03,148,1.69,7.6,8.782,39.34164,-91.15297,240,991.9
003,2022-06-21,2022-06-21T10:49:00Z,6.587,0.19,13,1.51,133,0.606,0.11,227,0.02,148,1.67,7.6,8.689,39.34164,-91.15297,240.1,991.8
003,2022-06-21,2022-06-21T10:49:01Z,6.738,0.18,12.8,1.49,133.4,0.612,0.11,226.6,0.02,147,1.66,7.6,8.594,39.34164,-91.15297,240.2,991.9
003,2022-06-21,2022-06-21T10:49:02Z,6.879,0.17,12.6,1.47,133.7,0.678,0.11,226.1,0,147,1.66,7.6,8.501,39.34164,-91.15297,240.3,992
003,2022-06-21,2022-06-21T10:49:03Z,6.971,0.16,12.2,1.43,134,0.696,0.11,225.6,-0.01,147,1.65,7.59,8.452,39.34164,-91.15297,240.3,992
003,2022-06-21,2022-06-21T10:49:04Z,7.115,0.15,11.8,1.38,134.3,0.705,0.11,225.1,-0.01,146,1.65,7.59,8.396,39.34164,-91.15297,240.4,991.9
003,2022-06-21,2022-06-21T10:49:05Z,7.272,0.14,11.3,1.33,134.5,0.713,0.11,224.9,-0.01,146,1.63,7.59,8.309,39.34164,-91.15297,240.4,992
003,2022-06-21,2022-06-21T10:49:06Z,7.391,0.13,11,1.29,134.9,0.721,0.11,224.7,-0.03,146,1.63,7.58,8.24,39.34164,-91.15297,240.5,991.9
003,2022-06-21,2022-06-21T10:49:07Z,7.605,0.13,10.5,1.24,135.1,0.728,0.11,224.5,-0.03,146,1.61,7.58,8.163,39.34164,-91.15297,240.5,991.8
003,2022-06-21,2022-06-21T10:49:08Z,7.794,0.12,10.2,1.2,135.4,0.738,0.11,224.3,-0.04,146,1.59,7.58,8.084,39.34164,-91.15297,240.5,991.9
003,2022-06-21,2022-06-21T10:49:10Z,8.03,0.1,9.5,1.12,136,0.754,0.11,224.8,-0.05,146,1.54,7.56,7.895,39.34164,-91.15297,240.5,991.9
003,2022-06-21,2022-06-21T10:49:11Z,8.263,0.1,9.1,1.12,136.2,0.762,0.11,232.3,-0.06,151,1.48,7.56,6.753,39.34164,-91.15297,240.5,991.9
003,2022-06-21,2022-06-21T10:49:12Z,8.362,0.08,8.9,1.08,136.5,0.77,0.11,230.9,-0.07,150,1.48,7.55,6.912,39.34164,-91.15297,240.5,991.9
003,2022-06-21,2022-06-21T10:49:14Z,8.548,0.06,8.3,1.02,136.9,0.783,0.11,231.4,-0.08,150,1.42,7.54,6.818,39.34164,-91.15297,240.4,991.9
003,2022-06-21,2022-06-21T10:49:15Z,8.732,0.05,8.1,0.98,137.1,0.873,0.11,231.6,-0.09,151,1.39,7.54,6.77,39.34164,-91.15297,240.4,991.9
003,2022-06-21,2022-06-21T10:49:16Z,8.883,0.04,7.8,0.96,137.2,0.874,0.11,231.9,-0.09,151,1.37,7.53,6.696,39.34164,-91.15296,240.5,991.9
003,2022-06-21,2022-06-21T10:49:18Z,9.077,0.02,7.4,0.91,137.6,0.891,0.11,232,-0.1,151,1.34,7.53,6.62,39.34164,-91.15297,240.4,992
003,2022-06-21,2022-06-21T10:49:19Z,9.28,0.01,7.2,0.88,137.7,0.899,0.11,232.2,-0.11,151,1.31,7.52,6.539,39.34164,-91.15297,240.4,991.9
003,2022-06-21,2022-06-21T10:49:20Z,9.347,0.01,7.1,0.87,137.9,0.908,0.11,232.4,-0.11,151,1.31,7.52,6.464,39.34164,-91.15297,240.4,992
003,2022-06-21,2022-06-21T10:49:21Z,9.415,0.02,6.9,0.85,138.1,0.913,0.11,232.4,-0.11,151,1.29,7.51,6.41,39.34164,-91.15296,240.3,991.9
003,2022-06-21,2022-06-21T10:49:22Z,9.591,0.02,6.8,0.83,138.3,0.919,0.11,232.4,-0.11,151,1.3,7.51,6.353,39.34164,-91.15296,240.3,992
003,2022-06-21,2022-06-21T10:49:23Z,9.778,0.02,6.6,0.82,138.5,0.925,0.11,232.3,-0.11,151,1.31,7.5,6.31,39.34164,-91.15296,240.3,991.9
003,2022-06-21,2022-06-21T10:49:24Z,9.895,0.02,6.6,0.81,138.7,0.932,0.11,232.2,-0.11,151,1.29,7.5,6.265,39.34164,-91.15296,240.1,992
003,2022-06-21,2022-06-21T10:49:26Z,10.131,0.02,6.4,0.79,139,0.945,0.11,232.1,-0.11,151,1.27,7.49,6.197,39.34164,-91.15296,240.5,991.8
003,2022-06-21,2022-06-21T10:49:27Z,10.305,0.02,6.3,0.78,139.2,1.024,0.11,232.3,-0.12,151,1.22,7.49,6.122,39.34164,-91.15296,240.6,991.9
003,2022-06-21,2022-06-21T10:49:28Z,10.374,0.02,6.2,0.77,139.4,1.018,0.11,232.5,-0.12,151,1.19,7.48,6.042,39.34164,-91.15296,240.4,992
003,2022-06-21,2022-06-21T10:49:29Z,10.438,0.02,6.1,0.76,139.6,1.022,0.11,232.7,-0.12,151,1.18,7.48,5.977,39.34164,-91.15296,240.4,991.9
003,2022-06-21,2022-06-21T10:49:30Z,10.606,0.02,6,0.75,139.8,1.04,0.11,232.9,-0.12,151,1.15,7.47,5.915,39.34164,-91.15296,240.4,991.9
003,2022-06-21,2022-06-21T10:49:31Z,10.749,0.02,6,0.74,140.1,1.047,0.11,233.2,-0.13,152,1.11,7.47,5.855,39.34164,-91.15296,240.4,991.9
003,2022-06-21,2022-06-21T10:49:32Z,10.814,0.02,5.9,0.74,140.3,1.053,0.11,233.4,-0.13,152,1.07,7.36,5.822,39.34164,-91.15296,240.4,991.9
003,2022-06-21,2022-06-21T10:49:33Z,10.953,0.01,5.8,0.72,140.6,1.058,0.11,233.6,-0.13,152,1.04,7.35,5.786,39.34164,-91.15296,240.4,991.8
003,2022-06-21,2022-06-21T10:49:34Z,11.094,0.01,5.7,0.71,140.9,1.065,0.11,233.8,-0.13,152,1.01,7.34,5.755,39.34164,-91.15296,240.5,991.9
003,2022-06-21,2022-06-21T10:49:35Z,11.271,0.01,5.6,0.7,141.2,1.072,0.11,234.1,-0.13,152,0.96,7.34,5.723,39.34164,-91.15296,240.5,991.9
003,2022-06-21,2022-06-21T10:49:36Z,11.426,0.01,5.5,0.69,141.6,1.079,0.11,234.4,-0.13,152,0.92,7.33,5.695,39.34164,-91.15296,240.5,991.8
003,2022-06-21,2022-06-21T10:49:37Z,11.488,0,5.4,0.68,141.9,1.085,0.11,234.6,-0.13,153,0.89,7.33,5.674,39.34164,-91.15296,240.6,991.8
003,2022-06-21,2022-06-21T10:49:38Z,11.701,0,5.2,0.66,142.6,1.094,0.11,235,-0.13,153,0.85,7.32,5.639,39.34164,-91.15296,240.6,991.9
003,2022-06-21,2022-06-21T10:49:39Z,11.833,0,5.1,0.64,143,1.1,0.11,235.3,-0.14,153,0.84,7.31,5.612,39.34164,-91.15297,240.7,991.9
003,2022-06-21,2022-06-21T10:49:40Z,11.942,0,5,0.63,143.5,1.181,0.11,235.6,-0.14,153,0.83,7.31,5.582,39.34164,-91.15297,240.8,991.9
003,2022-06-21,2022-06-21T10:49:41Z,12.11,0,4.9,0.61,143.9,1.184,0.11,235.9,-0.15,153,0.82,7.31,5.554,39.34164,-91.15297,240.8,992
003,2022-06-21,2022-06-21T10:49:42Z,12.231,0,4.7,0.59,144.3,1.204,0.11,236.2,-0.15,154,0.84,7.3,5.521,39.34164,-91.15297,240.9,992
003,2022-06-21,2022-06-21T10:49:43Z,12.381,-0.01,4.6,0.58,144.7,1.207,0.11,236.5,-0.15,154,0.86,7.3,5.498,39.34164,-91.15297,240.9,992
003,2022-06-21,2022-06-21T10:49:44Z,12.515,-0.01,4.5,0.56,145.1,1.217,0.11,236.8,-0.15,154,0.87,7.3,5.471,39.34164,-91.15297,240.9,991.9
003,2022-06-21,2022-06-21T10:49:45Z,12.578,-0.01,4.4,0.55,145.5,1.223,0.11,237.1,-0.15,154,0.89,7.29,5.448,39.34164,-91.15297,240.9,992
003,2022-06-21,2022-06-21T10:49:46Z,12.638,-0.01,4.2,0.54,145.9,1.229,0.11,237.3,-0.15,154,0.93,7.29,5.425,39.34164,-91.15297,240.9,991.9
003,2022-06-21,2022-06-21T10:49:47Z,12.788,-0.01,4.2,0.52,146.4,1.235,0.11,237.5,-0.15,154,0.94,7.29,5.408,39.34164,-91.15297,240.7,991.9
003,2022-06-21,2022-06-21T10:49:48Z,12.942,-0.01,4,0.51,146.8,1.239,0.11,237.7,-0.15,155,0.96,7.28,5.389,39.34164,-91.15297,240.7,991.9
003,2022-06-21,2022-06-21T10:49:49Z,13.017,-0.01,4,0.5,147.2,1.245,0.11,237.9,-0.15,155,0.99,7.28,5.375,39.34164,-91.15297,240.7,991.9
003,2022-06-21,2022-06-21T10:49:50Z,13.081,-0.01,3.9,0.49,147.6,1.25,0.11,238.1,-0.15,155,1.01,7.28,5.36,39.34164,-91.15297,240.8,991.9
003,2022-06-21,2022-06-21T10:49:51Z,13.274,-0.01,3.8,0.48,147.9,1.256,0.11,238.3,-0.15,155,1.05,7.28,5.348,39.34164,-91.15297,240.9,991.9
003,2022-06-21,2022-06-21T10:49:52Z,13.342,-0.01,3.7,0.47,148.2,1.261,0.11,238.6,-0.15,155,1.1,7.27,5.339,39.34164,-91.15297,240.9,991.9
003,2022-06-21,2022-06-21T10:49:53Z,13.48,-0.01,3.6,0.46,148.5,1.326,0.11,238.9,-0.15,155,1.15,7.27,5.331,39.34164,-91.15297,240.9,991.8
003,2022-07-18,2022-07-18T10:45:21Z,0.028,1.45,109.8,8.61,127.4,0.002,0.1,209.9,0.49,136,1.8,8.31,27.888,39.34135,-91.15285,237.1,986.8
003,2022-07-18,2022-07-18T10:45:24Z,0.188,1.47,109.8,8.61,127,0.015,0.1,209.9,0.49,136,1.86,8.32,27.89,39.34135,-91.15285,237,986.8
003,2022-07-18,2022-07-18T10:45:26Z,0.31,1.58,109.7,8.6,126.8,0.028,0.1,209.9,0.45,136,1.84,8.32,27.886,39.34135,-91.15285,236.9,986.8
003,2022-07-18,2022-07-18T10:45:27Z,0.389,1.61,109.7,8.6,126.7,0.036,0.1,209.9,0.45,136,1.84,8.32,27.879,39.34134,-91.15285,236.8,986.8
003,2022-07-18,2022-07-18T10:45:28Z,0.458,1.61,109.7,8.6,126.6,0.042,0.1,209.9,0.45,136,1.81,8.33,27.868,39.34134,-91.15285,236.8,986.9
003,2022-07-18,2022-07-18T10:45:32Z,0.688,1.74,109.7,8.61,126.2,0.065,0.1,210,0.43,137,1.81,8.33,27.807,39.34134,-91.15286,236.8,986.9
003,2022-07-18,2022-07-18T10:45:50Z,1.478,2.33,109.8,8.67,127.4,0.142,0.1,210,0.49,136,1.89,8.33,27.48,39.34134,-91.15287,237.2,986.8
003,2022-07-18,2022-07-18T10:45:52Z,1.607,2,108.8,8.59,127.4,0.154,0.1,210.2,0.61,137,1.89,8.33,27.436,39.34134,-91.15288,237.3,986.9
003,2022-07-18,2022-07-18T10:45:53Z,1.686,1.74,107.9,8.53,127.5,0.162,0.1,210.6,0.62,137,1.99,8.33,27.374,39.34134,-91.15288,237.3,986.9
003,2022-07-18,2022-07-18T10:45:58Z,1.955,1.86,102.4,8.14,134.5,0.189,0.1,212,0.75,138,2.12,8.25,27.071,39.34134,-91.15288,237.9,986.9
003,2022-07-18,2022-07-18T10:45:59Z,2.033,1.84,100.1,7.97,135.4,0.195,0.1,212.6,0.84,138,2.23,8.23,26.92,39.34134,-91.15288,237.9,986.9
003,2022-07-18,2022-07-18T10:46:00Z,2.125,1.84,97.3,7.78,135.7,0.204,0.1,213.4,0.9,139,2.32,8.22,26.575,39.34134,-91.15288,237.9,986.8
003,2022-07-18,2022-07-18T10:46:01Z,2.219,1.93,90.6,7.3,136.7,0.214,0.1,214.1,0.83,139,2.31,8.21,26.23,39.34134,-91.15288,238,986.9
003,2022-07-18,2022-07-18T10:46:02Z,2.305,2.01,87.2,7.06,137.5,0.224,0.1,214.3,0.85,139,2.37,8.19,26.031,39.34134,-91.15289,238.1,986.8
003,2022-07-18,2022-07-18T10:46:05Z,2.475,2.26,75.5,6.15,140.6,0.238,0.1,214.5,0.73,139,2.33,8.14,25.683,39.34134,-91.15289,238.2,986.8
003,2022-07-18,2022-07-18T10:46:06Z,2.571,2.42,72.5,5.92,142,0.249,0.1,214.6,0.63,139,2.36,8.13,25.351,39.34134,-91.15289,238.2,986.9
003,2022-07-18,2022-07-18T10:46:07Z,2.659,2.63,68.9,5.69,143.1,0.256,0.1,215,0.62,140,2.36,8.12,24.643,39.34134,-91.15289,238.2,986.8
003,2022-07-18,2022-07-18T10:46:08Z,2.74,2.82,65.1,5.44,144.5,0.265,0.1,215.6,0.6,140,2.52,8.1,24.167,39.34134,-91.15289,238.4,986.9
003,2022-07-18,2022-07-18T10:46:09Z,2.825,2.82,63,5.31,145.1,0.273,0.1,215.7,0.62,140,2.46,8.09,23.731,39.34134,-91.15289,238.4,986.8
003,2022-07-18,2022-07-18T10:46:10Z,2.924,2.89,56.2,4.77,146,0.284,0.1,215.7,0.64,140,2.34,8.08,23.273,39.34135,-91.15289,238.5,986.8
003,2022-07-18,2022-07-18T10:46:13Z,3.068,2.92,45.7,3.93,147.8,0.297,0.1,214.9,0.58,140,2.66,8.04,22.75,39.34135,-91.15289,238.8,986.8
003,2022-07-18,2022-07-18T10:46:14Z,3.15,2.89,43.1,3.73,148.5,0.306,0.1,215.5,0.59,140,2.74,8.03,22.207,39.34135,-91.15289,238.8,986.9
003,2022-07-18,2022-07-18T10:46:15Z,3.222,2.99,39.9,3.5,149.1,0.312,0.1,216.5,0.62,141,2.77,8.03,21.585,39.34135,-91.1529,238.9,986.8
003,2022-07-18,2022-07-18T10:46:16Z,3.304,3.12,37.3,3.3,150.2,0.32,0.1,215.9,0.61,140,3.08,8.02,21.347,39.34135,-91.1529,239,986.8
003,2022-07-18,2022-07-18T10:46:17Z,3.377,3.28,34.5,3.07,150.5,0.328,0.1,216.4,0.58,141,3.28,8.02,20.85,39.34135,-91.1529,239,986.9
003,2022-07-18,2022-07-18T10:46:18Z,3.46,3.47,32.3,2.91,150.9,0.336,0.1,216.2,0.61,141,3.41,8.01,20.342,39.34135,-91.1529,239,986.8
003,2022-07-18,2022-07-18T10:46:19Z,3.553,3.48,30.1,2.73,151.2,0.344,0.1,216.2,0.67,141,3.45,8,20.047,39.34135,-91.1529,239,986.8
003,2022-07-18,2022-07-18T10:46:20Z,3.637,3.45,28.2,2.57,152.1,0.353,0.1,217.8,0.66,142,3.16,8,19.333,39.34135,-91.1529,238.9,986.8
003,2022-07-18,2022-07-18T10:46:21Z,3.7,3.16,26.4,2.45,152.3,0.36,0.1,219.7,0.64,143,3.09,7.99,18.678,39.34135,-91.1529,239,986.9
003,2022-07-18,2022-07-18T10:46:23Z,3.822,2.72,22.8,2.15,153.3,0.372,0.11,221.4,0.88,144,2.92,7.98,17.967,39.34135,-91.15291,239,986.8
003,2022-07-18,2022-07-18T10:46:24Z,3.909,2.64,20.8,1.98,153.4,0.379,0.11,222.1,0.81,144,2.71,7.98,17.476,39.34135,-91.15291,239,986.8
003,2022-07-18,2022-07-18T10:46:25Z,4.025,2.44,19.1,1.83,153.5,0.39,0.11,221.7,0.76,144,2.54,7.97,17.256,39.34135,-91.15291,239,986.8
003,2022-07-18,2022-07-18T10:46:26Z,4.104,2.44,17.7,1.71,153.4,0.4,0.11,223.2,0.79,145,2.35,7.97,16.694,39.34135,-91.15291,239.1,986.8
003,2022-07-18,2022-07-18T10:46:27Z,4.168,2.65,16.7,1.63,153.1,0.407,0.11,224.6,0.84,146,2.28,7.97,16.2,39.34135,-91.15291,239.2,987
003,2022-07-18,2022-07-18T10:46:28Z,4.231,2.48,15.9,1.57,152.2,0.412,0.11,224.5,0.79,146,2.21,7.97,15.986,39.34135,-91.15291,239.3,986.9
003,2022-07-18,2022-07-18T10:46:29Z,4.297,2.24,14.6,1.44,151.2,0.418,0.11,224,0.8,146,2.19,7.96,15.872,39.34135,-91.15291,239.3,987
003,2022-07-18,2022-07-18T10:46:30Z,4.382,2.02,13.5,1.34,150.1,0.426,0.11,224,0.76,146,1.92,7.95,15.304,39.34135,-91.15291,239.3,986.9
003,2022-07-18,2022-07-18T10:46:31Z,4.472,2.04,12.7,1.28,149.3,0.435,0.11,224.1,0.79,146,1.79,7.95,14.826,39.34135,-91.15291,239.2,986.9
003,2022-07-18,2022-07-18T10:46:35Z,4.708,1.99,10.6,1.12,147,0.459,0.11,228.7,0.75,149,1.58,7.95,13.239,39.34135,-91.1529,238.9,986.9
003,2022-07-18,2022-07-18T10:46:36Z,4.787,2.01,10.3,1.08,146.4,0.466,0.11,226,0.75,147,1.42,7.95,13.196,39.34135,-91.1529,239,986.8
003,2022-07-18,2022-07-18T10:46:37Z,4.867,1.47,9.8,1.03,145.5,0.474,0.11,224.1,0.62,146,1.33,7.95,12.966,39.34135,-91.1529,239,986.9
003,2022-07-18,2022-07-18T10:46:38Z,4.94,1.03,8.9,0.94,144.9,0.482,0.11,224.2,0.41,146,1.3,7.95,12.867,39.34135,-91.1529,238.9,986.8
003,2022-07-18,2022-07-18T10:46:39Z,5.016,0.98,8.6,0.91,144.5,0.49,0.11,226.2,0.39,147,1.32,7.95,12.359,39.34135,-91.1529,238.9,986.8
003,2022-07-18,2022-07-18T10:46:43Z,5.226,0.84,7.2,0.79,143.2,0.51,0.11,227.8,0.39,148,1.23,7.96,11.296,39.34135,-91.1529,238.9,986.9
003,2022-07-18,2022-07-18T10:46:48Z,5.466,0.64,6,0.67,141.2,0.532,0.11,223.4,0.4,145,1.4,7.98,10.735,39.34135,-91.15289,238.9,986.9
003,2022-07-18,2022-07-18T10:46:49Z,5.532,0.61,5.8,0.64,141.1,0.54,0.11,222.7,0.34,145,1.37,7.98,10.373,39.34135,-91.15289,238.9,986.8
003,2022-07-18,2022-07-18T10:46:50Z,5.607,0.68,5.6,0.63,140.9,0.546,0.11,222.1,0.3,144,1.36,7.97,10.099,39.34135,-91.15289,239,986.8
003,2022-07-18,2022-07-18T10:46:51Z,5.698,0.69,5.4,0.61,141,0.555,0.11,221.4,0.35,144,1.41,7.97,10.005,39.34135,-91.15289,239.1,986.9
003,2022-07-18,2022-07-18T10:46:52Z,5.767,0.71,5.2,0.59,141.4,0.564,0.11,222.1,0.35,144,1.34,7.96,9.672,39.34135,-91.15289,239.1,986.8
003,2022-07-18,2022-07-18T10:46:53Z,5.832,0.72,5.1,0.58,141.8,0.569,0.11,221.9,0.33,144,1.28,7.95,9.538,39.34134,-91.15289,239.2,986.9
003,2022-07-18,2022-07-18T10:46:55Z,5.961,0.57,4.8,0.55,142,0.581,0.11,222.2,0.36,144,1.28,7.93,9.336,39.34134,-91.15289,239.4,986.9
003,2022-07-18,2022-07-18T10:46:56Z,6.063,0.49,4.6,0.53,141.7,0.591,0.11,223.3,0.37,145,1.45,7.93,9.128,39.34134,-91.15289,239.4,986.8
003,2022-07-18,2022-07-18T10:46:57Z,6.152,0.49,4.5,0.52,141.4,0.599,0.11,223.6,0.38,145,1.45,7.93,8.96,39.34134,-91.15289,239.4,986.8
003,2022-07-18,2022-07-18T10:46:58Z,6.228,0.51,4.3,0.5,141.1,0.609,0.11,223.4,0.34,145,1.38,7.93,8.854,39.34134,-91.15288,239.5,986.8
003,2022-07-18,2022-07-18T10:47:01Z,6.379,0.49,3.9,0.46,139.9,0.622,0.11,223.2,0.37,145,1.47,7.93,8.706,39.34134,-91.15288,239.6,986.7
003,2022-07-18,2022-07-18T10:47:02Z,6.467,0.52,3.8,0.44,139.9,0.63,0.11,223.1,0.35,145,1.53,7.93,8.68,39.34134,-91.15288,239.6,986.9
003,2022-07-18,2022-07-18T10:47:03Z,6.575,0.47,3.7,0.43,140.3,0.64,0.11,223.7,0.31,145,1.57,7.92,8.521,39.34135,-91.15288,239.6,986.9
003,2022-07-18,2022-07-18T10:47:04Z,6.703,0.44,3.6,0.42,140.8,0.654,0.11,224.6,0.32,146,1.49,7.91,8.345,39.34135,-91.15288,239.5,986.8
003,2022-07-18,2022-07-18T10:47:07Z,6.871,0.46,3.3,0.39,141.4,0.671,0.11,225.6,0.27,147,1.44,7.88,8.003,39.34135,-91.15287,239.6,986.8
003,2022-07-18,2022-07-18T10:47:08Z,6.96,0.42,3.2,0.38,141.4,0.68,0.11,225.6,0.28,147,1.53,7.88,7.942,39.34135,-91.15287,239.6,986.8
003,2022-07-18,2022-07-18T10:47:09Z,7.05,0.42,3.1,0.37,141.4,0.688,0.11,225.9,0.28,147,1.57,7.88,7.863,39.34135,-91.15287,239.7,986.8
003,2022-07-18,2022-07-18T10:47:10Z,7.118,0.42,3,0.36,141.3,0.696,0.11,226.3,0.29,147,1.49,7.88,7.777,39.34135,-91.15287,239.7,986.8
003,2022-07-18,2022-07-18T10:47:11Z,7.2,0.42,3,0.36,141.3,0.703,0.11,227.3,0.29,148,1.45,7.87,7.61,39.34135,-91.15287,239.7,986.8
003,2022-07-18,2022-07-18T10:47:12Z,7.263,0.44,2.9,0.35,141.4,0.711,0.11,227.4,0.33,148,1.53,7.87,7.606,39.34135,-91.15287,239.6,986.8
003,2022-07-18,2022-07-18T10:47:14Z,7.402,0.4,2.8,0.33,141.5,0.723,0.11,228,0.26,148,1.5,7.86,7.362,39.34135,-91.15287,239.6,986.8
003,2022-07-18,2022-07-18T10:47:15Z,7.479,0.39,2.8,0.33,141.9,0.73,0.11,228.6,0.23,149,1.59,7.85,7.263,39.34135,-91.15287,239.6,986.8
003,2022-07-18,2022-07-18T10:47:16Z,7.619,0.38,2.7,0.32,142.3,0.743,0.11,229.1,0.34,149,1.6,7.84,7.159,39.34135,-91.15287,239.6,986.8
