MULakeNumber,beginDateTime,sampleID,parameterType,SecchiDepth_m
37,5/27/1993 0:00,15491,SECCHI,3
37,5/27/1993 0:00,15492,SECCHI,3
37,6/24/1993 0:00,15493,SECCHI,2.5
37,6/24/1993 0:00,15494,SECCHI,2.5
37,7/20/1993 0:00,15495,SECCHI,2.3
37,7/20/1993 0:00,15496,SECCHI,2.3
37,2/28/1994 0:00,15497,SECCHI,1.9
37,2/28/1994 0:00,15498,SECCHI,1.9
37,3/21/1994 0:00,15499,SECCHI,1.8
37,3/21/1994 0:00,15500,SECCHI,1.8
37,5/2/1994 0:00,15501,SECCHI,0.7
37,5/2/1994 0:00,15502,SECCHI,0.7
37,5/25/1994 0:00,15503,SECCHI,1.5
37,5/25/1994 0:00,15504,SECCHI,1.5
37,6/21/1994 0:00,15505,SECCHI,1.9
37,6/21/1994 0:00,15506,SECCHI,1.9
37,7/20/1994 0:00,15507,SECCHI,1.7
37,7/20/1994 0:00,15508,SECCHI,1.7
37,8/15/1994 0:00,15509,SECCHI,1.5
37,8/15/1994 0:00,15510,SECCHI,1.5
37,9/6/1994 0:00,15511,SECCHI,2.1
37,9/6/1994 0:00,15512,SECCHI,2.1
37,9/26/1994 0:00,15513,SECCHI,2.6
37,9/26/1994 0:00,15514,SECCHI,2.6
37,10/17/1994 0:00,15515,SECCHI,2.6
37,10/17/1994 0:00,15516,SECCHI,2.6
37,11/7/1994 0:00,15517,SECCHI,1.7
37,11/7/1994 0:00,15518,SECCHI,1.7
37,12/12/1994 0:00,15519,SECCHI,3.1
37,12/12/1994 0:00,15520,SECCHI,3.1
37,5/23/1995 0:00,15521,SECCHI,1.7
37,5/23/1995 0:00,15522,SECCHI,1.7
37,6/20/1995 0:00,15523,SECCHI,2
37,6/20/1995 0:00,15524,SECCHI,2
37,7/25/1995 0:00,15525,SECCHI,2.7
37,7/25/1995 0:00,15526,SECCHI,2.7
37,5/21/1996 0:00,15527,SECCHI,1.5
37,5/21/1996 0:00,15528,SECCHI,1.5
37,6/18/1996 0:00,15529,SECCHI,1.2
37,6/18/1996 0:00,15530,SECCHI,1.2
37,7/23/1996 0:00,15531,SECCHI,1.8
37,7/23/1996 0:00,15532,SECCHI,1.8
37,5/25/2005 0:00,15533,SECCHI,3.15
37,6/15/2005 0:00,15535,SECCHI,2.72
37,7/13/2005 0:00,15537,SECCHI,2.58
37,8/3/2005 0:00,15539,SECCHI,1.7
193,5/16/2007 0:00,15541,SECCHI,1.5
37,6/4/2013 0:00,15543,SECCHI,1.03
37,6/25/2013 0:00,15545,SECCHI,1.17
37,7/23/2013 0:00,15547,SECCHI,1.15
37,8/13/2013 0:00,15549,SECCHI,1.18
37,6/2/2015 0:00,15551,SECCHI,1.35
37,6/23/2015 0:00,15553,SECCHI,1.11
37,7/21/2015 0:00,15555,SECCHI,1.3
37,8/11/2015 0:00,15557,SECCHI,1.04
36,7/9/1978 0:00,15559,SECCHI,2.5
36,7/17/1978 0:00,15560,SECCHI,1.6
36,7/31/1978 0:00,15561,SECCHI,3.4
36,6/13/1979 0:00,15562,SECCHI,2.5
36,7/6/1979 0:00,15563,SECCHI,1.9
36,7/25/1979 0:00,15564,SECCHI,2.3
36,8/9/1979 0:00,15565,SECCHI,3
36,6/25/1984 0:00,15566,SECCHI,2
36,7/23/1984 0:00,15567,SECCHI,2
36,8/23/1984 0:00,15568,SECCHI,1.8
36,5/25/1989 0:00,15569,SECCHI,1.4
36,5/25/1989 0:00,15570,SECCHI,1.4
36,6/28/1989 0:00,15571,SECCHI,2.2
36,6/28/1989 0:00,15572,SECCHI,2.2
36,8/3/1989 0:00,15573,SECCHI,2.7
36,8/3/1989 0:00,15574,SECCHI,2.7
36,5/24/1990 0:00,15575,SECCHI,0.4
36,5/24/1990 0:00,15576,SECCHI,0.4
36,6/27/1990 0:00,15577,SECCHI,1.5
36,6/27/1990 0:00,15578,SECCHI,1.5
36,7/26/1990 0:00,15579,SECCHI,1.4
36,7/26/1990 0:00,15580,SECCHI,1.4
36,5/23/1991 0:00,15581,SECCHI,1.4
36,6/20/1991 0:00,15582,SECCHI,1.3
36,6/20/1991 0:00,15583,SECCHI,1.3
36,7/18/1991 0:00,15584,SECCHI,2.5
36,7/18/1991 0:00,15585,SECCHI,2.5
36,5/28/1992 0:00,15586,SECCHI,1.8
36,5/28/1992 0:00,15587,SECCHI,1.8
36,6/26/1992 0:00,15588,SECCHI,1.7
36,6/26/1992 0:00,15589,SECCHI,1.7
36,7/23/1992 0:00,15590,SECCHI,2.3
36,7/23/1992 0:00,15591,SECCHI,2.3
36,5/27/1993 0:00,15592,SECCHI,2.4
36,5/27/1993 0:00,15593,SECCHI,2.4
36,6/24/1993 0:00,15594,SECCHI,2.6
36,6/24/1993 0:00,15595,SECCHI,2.6
36,7/20/1993 0:00,15596,SECCHI,2.8
36,7/20/1993 0:00,15597,SECCHI,2.8
36,3/1/1994 0:00,15598,SECCHI,0.6
36,3/1/1994 0:00,15599,SECCHI,0.6
36,3/22/1994 0:00,15600,SECCHI,0.6
36,3/22/1994 0:00,15601,SECCHI,0.6
36,4/12/1994 0:00,15602,SECCHI,0.5
36,4/12/1994 0:00,15603,SECCHI,0.5
36,5/3/1994 0:00,15604,SECCHI,0.7
36,5/3/1994 0:00,15605,SECCHI,0.7
36,5/25/1994 0:00,15606,SECCHI,2.3
36,5/25/1994 0:00,15607,SECCHI,2.3
36,6/21/1994 0:00,15608,SECCHI,1.6
36,6/21/1994 0:00,15609,SECCHI,1.6
36,7/20/1994 0:00,15610,SECCHI,1.1
36,7/20/1994 0:00,15611,SECCHI,1.1
36,8/16/1994 0:00,15612,SECCHI,1.2
36,8/16/1994 0:00,15613,SECCHI,1.2
36,9/7/1994 0:00,15614,SECCHI,1.5
36,9/7/1994 0:00,15615,SECCHI,1.5
36,9/27/1994 0:00,15616,SECCHI,0.6
36,9/27/1994 0:00,15617,SECCHI,0.6
36,10/18/1994 0:00,15618,SECCHI,0.9
36,10/18/1994 0:00,15619,SECCHI,0.9
36,11/8/1994 0:00,15620,SECCHI,0.7
36,11/8/1994 0:00,15621,SECCHI,0.7
36,12/13/1994 0:00,15622,SECCHI,0.8
36,12/13/1994 0:00,15623,SECCHI,0.8
36,5/23/1995 0:00,15624,SECCHI,1.6
36,5/23/1995 0:00,15625,SECCHI,1.6
36,6/20/1995 0:00,15626,SECCHI,2.6
36,6/20/1995 0:00,15627,SECCHI,2.6
36,7/25/1995 0:00,15628,SECCHI,2.3
36,7/25/1995 0:00,15629,SECCHI,2.3
36,5/22/1996 0:00,15630,SECCHI,1.8
36,5/22/1996 0:00,15631,SECCHI,1.8
36,6/18/1996 0:00,15632,SECCHI,1
36,6/18/1996 0:00,15633,SECCHI,1
36,7/23/1996 0:00,15634,SECCHI,1.5
36,7/23/1996 0:00,15635,SECCHI,1.5
36,5/28/1997 0:00,15636,SECCHI,2.6
36,5/28/1997 0:00,15637,SECCHI,2.6
36,6/17/1997 0:00,15638,SECCHI,2.2
36,6/17/1997 0:00,15639,SECCHI,2.2
36,7/15/1997 0:00,15640,SECCHI,2.7
36,7/15/1997 0:00,15641,SECCHI,2.7
36,8/5/1997 0:00,15642,SECCHI,1.8
36,8/5/1997 0:00,15643,SECCHI,1.8
36,5/19/1998 0:00,15644,SECCHI,1.8
36,5/19/1998 0:00,15645,SECCHI,1.8
36,6/15/1998 0:00,15646,SECCHI,1.4
36,6/15/1998 0:00,15647,SECCHI,1.4
36,7/13/1998 0:00,15648,SECCHI,2.1
36,7/13/1998 0:00,15649,SECCHI,2.1
36,8/3/1998 0:00,15650,SECCHI,0.98
36,8/3/1998 0:00,15651,SECCHI,0.98
36,5/25/1999 0:00,15652,SECCHI,1.6
36,5/25/1999 0:00,15653,SECCHI,1.6
36,6/15/1999 0:00,15654,SECCHI,2
36,6/15/1999 0:00,15655,SECCHI,2
36,7/20/1999 0:00,15656,SECCHI,2.2
36,7/20/1999 0:00,15657,SECCHI,2.2
36,8/10/1999 0:00,15658,SECCHI,1.9
36,8/10/1999 0:00,15659,SECCHI,1.9
36,5/15/2000 0:00,15660,SECCHI,1.8
36,5/15/2000 0:00,15661,SECCHI,1.8
36,6/5/2000 0:00,15662,SECCHI,2
36,6/5/2000 0:00,15663,SECCHI,2
36,6/26/2000 0:00,15664,SECCHI,2.4
36,6/26/2000 0:00,15665,SECCHI,2.4
36,7/31/2000 0:00,15666,SECCHI,2
36,7/31/2000 0:00,15667,SECCHI,2
36,5/23/2001 0:00,15668,SECCHI,2
36,6/12/2001 0:00,15670,SECCHI,3.17
36,7/10/2001 0:00,15672,SECCHI,2.94
36,7/31/2001 0:00,15674,SECCHI,2.5
36,5/29/2002 0:00,15676,SECCHI,0.54
36,6/19/2002 0:00,15678,SECCHI,1.42
36,7/16/2002 0:00,15680,SECCHI,1.73
36,8/6/2002 0:00,15682,SECCHI,1.19
36,5/20/2003 0:00,15684,SECCHI,1.6
36,7/8/2003 0:00,15687,SECCHI,2.8
36,7/29/2003 0:00,15689,SECCHI,2.03
36,5/18/2004 0:00,15691,SECCHI,2.03
36,6/8/2004 0:00,15693,SECCHI,1.86
36,7/6/2004 0:00,15695,SECCHI,1.9
36,7/27/2004 0:00,15697,SECCHI,1.04
36,5/24/2005 0:00,15699,SECCHI,1.38
36,6/14/2005 0:00,15701,SECCHI,1.61
36,7/12/2005 0:00,15703,SECCHI,1.15
36,8/2/2005 0:00,15705,SECCHI,1.9
36,5/16/2006 0:00,15707,SECCHI,1.02
36,6/5/2006 0:00,15709,SECCHI,2.42
36,6/26/2006 0:00,15711,SECCHI,2.15
36,7/24/2006 0:00,15713,SECCHI,1.98
36,5/15/2007 0:00,15715,SECCHI,2.2
36,6/4/2007 0:00,15717,SECCHI,1.9
36,6/25/2007 0:00,15719,SECCHI,2.4
36,7/23/2007 0:00,15721,SECCHI,1.6
36,6/10/2008 0:00,15723,SECCHI,1.53
36,7/1/2008 0:00,15725,SECCHI,1.54
36,7/22/2008 0:00,15727,SECCHI,1.98
36,8/12/2008 0:00,15729,SECCHI,1.15
36,5/20/2009 0:00,15731,SECCHI,1.49
36,6/8/2009 0:00,15733,SECCHI,1.84
36,6/29/2009 0:00,15735,SECCHI,1.88
36,7/27/2009 0:00,15737,SECCHI,2.28
36,5/24/2010 0:00,15739,SECCHI,2.29
36,6/14/2010 0:00,15741,SECCHI,2.04
36,7/12/2010 0:00,15743,SECCHI,2.05
36,8/2/2010 0:00,15745,SECCHI,2.14
36,6/1/2011 0:00,15747,SECCHI,0.93
36,6/21/2011 0:00,15749,SECCHI,1.68
36,7/19/2011 0:00,15751,SECCHI,1.05
36,8/9/2011 0:00,15753,SECCHI,1.16
36,5/21/2012 0:00,15755,SECCHI,2.3
36,6/11/2012 0:00,15757,SECCHI,1.6
36,7/9/2012 0:00,15759,SECCHI,2.4
36,7/30/2012 0:00,15761,SECCHI,1.4
36,6/4/2013 0:00,15763,SECCHI,0.9
36,6/25/2013 0:00,15765,SECCHI,1.85
36,7/23/2013 0:00,15767,SECCHI,2.06
36,8/13/2013 0:00,15769,SECCHI,1.53
36,6/9/2014 0:00,15771,SECCHI,2.16
36,7/7/2014 0:00,15773,SECCHI,2.65
36,7/28/2014 0:00,15775,SECCHI,1.88
36,8/18/2014 0:00,15777,SECCHI,1.92
36,6/2/2015 0:00,15779,SECCHI,3.04
36,6/23/2015 0:00,15781,SECCHI,1.37
36,7/21/2015 0:00,15783,SECCHI,2.13
36,8/11/2015 0:00,15785,SECCHI,2.05
36,5/24/2016 0:00,15787,SECCHI,1.15
36,6/14/2016 0:00,15789,SECCHI,1.19
36,7/26/2016 0:00,15791,SECCHI,2.48
36,8/9/2016 0:00,15793,SECCHI,2.7
35,7/9/1978 0:00,15795,SECCHI,0.7
35,7/17/1978 0:00,15796,SECCHI,0.6
35,7/31/1978 0:00,15797,SECCHI,1.1
35,6/25/1984 0:00,15798,SECCHI,1.5
35,7/23/1984 0:00,15799,SECCHI,1.2
35,8/23/1984 0:00,15800,SECCHI,2.5
35,5/25/1989 0:00,15801,SECCHI,1.8
35,5/25/1989 0:00,15802,SECCHI,1.8
35,6/28/1989 0:00,15803,SECCHI,2
35,6/28/1989 0:00,15804,SECCHI,2
35,8/3/1989 0:00,15805,SECCHI,2
35,8/3/1989 0:00,15806,SECCHI,2
35,5/24/1990 0:00,15807,SECCHI,1.5
35,5/24/1990 0:00,15808,SECCHI,1.5
35,6/27/1990 0:00,15809,SECCHI,1.5
35,6/27/1990 0:00,15810,SECCHI,1.5
35,7/26/1990 0:00,15811,SECCHI,1.4
35,7/26/1990 0:00,15812,SECCHI,1.4
35,7/26/1990 0:00,15813,SECCHI,1.4
35,5/23/1991 0:00,15814,SECCHI,1.3
35,6/20/1991 0:00,15815,SECCHI,1
35,6/20/1991 0:00,15816,SECCHI,1
35,7/18/1991 0:00,15817,SECCHI,1.2
35,7/18/1991 0:00,15818,SECCHI,1.2
35,5/28/1992 0:00,15819,SECCHI,1.5
35,5/28/1992 0:00,15820,SECCHI,1.5
35,6/26/1992 0:00,15821,SECCHI,1.5
35,6/26/1992 0:00,15822,SECCHI,1.5
35,6/26/1992 0:00,15823,SECCHI,1.5
35,7/23/1992 0:00,15824,SECCHI,1.4
35,7/23/1992 0:00,15825,SECCHI,1.4
35,5/27/1993 0:00,15826,SECCHI,2.1
35,5/27/1993 0:00,15827,SECCHI,2.1
35,6/24/1993 0:00,15828,SECCHI,1.7
35,6/24/1993 0:00,15829,SECCHI,1.7
35,7/20/1993 0:00,15830,SECCHI,1.8
35,7/20/1993 0:00,15831,SECCHI,1.8
35,5/25/1994 0:00,15832,SECCHI,1.9
35,5/25/1994 0:00,15833,SECCHI,1.9
35,6/21/1994 0:00,15834,SECCHI,1.5
35,6/21/1994 0:00,15835,SECCHI,1.5
35,7/20/1994 0:00,15836,SECCHI,1
35,7/20/1994 0:00,15837,SECCHI,1
35,5/23/1995 0:00,15838,SECCHI,1.7
35,5/23/1995 0:00,15839,SECCHI,1.7
35,6/20/1995 0:00,15840,SECCHI,1.2
35,6/20/1995 0:00,15841,SECCHI,1.2
35,7/25/1995 0:00,15842,SECCHI,1.7
35,7/25/1995 0:00,15843,SECCHI,1.7
35,5/22/1996 0:00,15844,SECCHI,1.1
35,5/22/1996 0:00,15845,SECCHI,1.1
35,6/18/1996 0:00,15846,SECCHI,1.5
35,6/18/1996 0:00,15847,SECCHI,1.5
35,7/23/1996 0:00,15848,SECCHI,1.6
35,7/23/1996 0:00,15849,SECCHI,1.6
35,5/18/2004 0:00,15850,SECCHI,0.59
35,6/8/2004 0:00,15852,SECCHI,1.04
35,7/6/2004 0:00,15854,SECCHI,1.39
35,7/27/2004 0:00,15856,SECCHI,0.99
35,5/24/2005 0:00,15858,SECCHI,1
35,6/14/2005 0:00,15860,SECCHI,1.38
35,7/12/2005 0:00,15862,SECCHI,1.37
35,8/2/2005 0:00,15864,SECCHI,1.78
35,6/10/2008 0:00,15866,SECCHI,1.41
35,7/1/2008 0:00,15868,SECCHI,1.26
35,7/22/2008 0:00,15870,SECCHI,1.37
35,8/12/2008 0:00,15872,SECCHI,1.15
35,6/2/2015 0:00,15874,SECCHI,2.15
35,6/23/2015 0:00,15876,SECCHI,1.94
35,7/21/2015 0:00,15878,SECCHI,2.12
35,8/11/2015 0:00,15880,SECCHI,2.35
35,5/24/2016 0:00,15882,SECCHI,1.5
35,6/14/2016 0:00,15884,SECCHI,1.5
35,7/26/2016 0:00,15886,SECCHI,1.43
35,8/9/2016 0:00,15888,SECCHI,1.63
34,7/17/1978 0:00,15891,SECCHI,3.2
34,7/31/1978 0:00,15892,SECCHI,3.4
34,6/25/1984 0:00,15893,SECCHI,3
34,7/23/1984 0:00,15894,SECCHI,3.8
34,8/23/1984 0:00,15895,SECCHI,3
34,5/14/2007 0:00,15896,SECCHI,3.3
34,6/4/2007 0:00,15898,SECCHI,3.4
34,6/25/2007 0:00,15900,SECCHI,3.1
34,7/23/2007 0:00,15902,SECCHI,3.1
34,6/9/2008 0:00,15904,SECCHI,3.07
34,7/21/2008 0:00,15908,SECCHI,3.2
34,8/11/2008 0:00,15910,SECCHI,2.63
34,5/31/2011 0:00,15912,SECCHI,4.02
34,6/20/2011 0:00,15914,SECCHI,4.05
34,7/18/2011 0:00,15916,SECCHI,3.02
34,8/25/2011 0:00,15918,SECCHI,2.94
34,6/3/2013 0:00,15920,SECCHI,1.16
34,6/24/2013 0:00,15922,SECCHI,4
34,7/22/2013 0:00,15924,SECCHI,2.8
34,8/12/2013 0:00,15926,SECCHI,2.2
33,5/25/1989 0:00,15928,SECCHI,1.5
33,5/25/1989 0:00,15929,SECCHI,1.5
33,6/28/1989 0:00,15930,SECCHI,4.5
33,6/28/1989 0:00,15931,SECCHI,4.5
33,8/3/1989 0:00,15932,SECCHI,4.6
33,8/3/1989 0:00,15933,SECCHI,4.6
33,5/24/1990 0:00,15934,SECCHI,3.5
33,5/24/1990 0:00,15935,SECCHI,3.5
33,6/27/1990 0:00,15936,SECCHI,5.5
33,6/27/1990 0:00,15937,SECCHI,5.5
33,6/27/1990 0:00,15938,SECCHI,5.5
33,7/26/1990 0:00,15939,SECCHI,4.1
33,7/26/1990 0:00,15940,SECCHI,4.1
33,7/26/1990 0:00,15941,SECCHI,4.1
33,5/23/1991 0:00,15942,SECCHI,2.9
33,6/20/1991 0:00,15943,SECCHI,3
33,6/20/1991 0:00,15944,SECCHI,3
33,7/18/1991 0:00,15945,SECCHI,2.5
33,7/18/1991 0:00,15946,SECCHI,2.5
33,5/28/1992 0:00,15947,SECCHI,3.2
33,5/28/1992 0:00,15948,SECCHI,3.2
33,6/26/1992 0:00,15949,SECCHI,3.5
33,6/26/1992 0:00,15950,SECCHI,3.5
33,7/23/1992 0:00,15951,SECCHI,4.3
33,7/23/1992 0:00,15952,SECCHI,4.3
33,5/27/1993 0:00,15953,SECCHI,4.8
33,5/27/1993 0:00,15954,SECCHI,4.8
33,6/24/1993 0:00,15955,SECCHI,4.2
33,6/24/1993 0:00,15956,SECCHI,4.2
33,7/20/1993 0:00,15957,SECCHI,4.9
33,7/20/1993 0:00,15958,SECCHI,4.9
33,5/24/1994 0:00,15959,SECCHI,4.3
33,5/24/1994 0:00,15960,SECCHI,4.3
33,6/21/1994 0:00,15961,SECCHI,2.3
33,6/21/1994 0:00,15962,SECCHI,2.3
33,7/19/1994 0:00,15963,SECCHI,3.3
33,7/19/1994 0:00,15964,SECCHI,3.3
33,5/24/1995 0:00,15965,SECCHI,4.4
33,5/24/1995 0:00,15966,SECCHI,4.4
33,6/20/1995 0:00,15967,SECCHI,4.2
33,6/20/1995 0:00,15968,SECCHI,4.2
33,7/26/1995 0:00,15969,SECCHI,4.5
33,7/26/1995 0:00,15970,SECCHI,4.5
33,5/22/1996 0:00,15971,SECCHI,2.5
33,5/22/1996 0:00,15972,SECCHI,2.5
33,6/18/1996 0:00,15973,SECCHI,2.4
33,6/18/1996 0:00,15974,SECCHI,2.4
33,7/24/1996 0:00,15975,SECCHI,2.2
33,7/24/1996 0:00,15976,SECCHI,2.2
33,5/28/1997 0:00,15977,SECCHI,2.8
33,5/28/1997 0:00,15978,SECCHI,2.8
33,6/17/1997 0:00,15979,SECCHI,3.9
33,6/17/1997 0:00,15980,SECCHI,3.9
33,7/15/1997 0:00,15981,SECCHI,4.2
33,7/15/1997 0:00,15982,SECCHI,4.2
33,8/5/1997 0:00,15983,SECCHI,1.4
33,8/5/1997 0:00,15984,SECCHI,1.4
33,5/25/1999 0:00,15985,SECCHI,3.5
33,5/25/1999 0:00,15986,SECCHI,3.5
33,6/15/1999 0:00,15987,SECCHI,1.8
33,6/15/1999 0:00,15988,SECCHI,1.8
33,7/20/1999 0:00,15989,SECCHI,2.6
33,7/20/1999 0:00,15990,SECCHI,2.6
33,8/10/1999 0:00,15991,SECCHI,1.5
33,8/10/1999 0:00,15992,SECCHI,1.5
33,5/17/2004 0:00,15993,SECCHI,0.78
33,6/7/2004 0:00,15995,SECCHI,2.55
33,7/5/2004 0:00,15997,SECCHI,2.47
33,7/26/2004 0:00,15999,SECCHI,2.16
33,5/24/2005 0:00,16001,SECCHI,4.32
33,6/14/2005 0:00,16003,SECCHI,3.26
33,7/12/2005 0:00,16005,SECCHI,1.95
33,8/2/2005 0:00,16007,SECCHI,2.82
33,6/3/2013 0:00,16009,SECCHI,0.25
33,6/24/2013 0:00,16011,SECCHI,3.08
33,7/22/2013 0:00,16013,SECCHI,2.98
33,8/12/2013 0:00,16015,SECCHI,3.49
33,6/14/2016 0:00,16017,SECCHI,4.62
33,8/9/2016 0:00,16019,SECCHI,4.55
32,7/9/1978 0:00,16021,SECCHI,2.2
32,7/17/1978 0:00,16022,SECCHI,1.1
32,7/31/1978 0:00,16023,SECCHI,1.1
32,7/23/1984 0:00,16025,SECCHI,1.2
32,8/23/1984 0:00,16026,SECCHI,2
32,5/25/1989 0:00,16027,SECCHI,1.8
32,5/25/1989 0:00,16028,SECCHI,1.8
32,6/28/1989 0:00,16029,SECCHI,1.5
32,6/28/1989 0:00,16030,SECCHI,1.5
32,8/3/1989 0:00,16031,SECCHI,1.5
32,8/3/1989 0:00,16032,SECCHI,1.5
32,5/24/1990 0:00,16033,SECCHI,2
32,5/24/1990 0:00,16034,SECCHI,2
32,5/24/1990 0:00,16035,SECCHI,2
32,6/27/1990 0:00,16036,SECCHI,1.7
32,6/27/1990 0:00,16037,SECCHI,1.7
32,6/27/1990 0:00,16038,SECCHI,1.7
32,7/25/1990 0:00,16039,SECCHI,0.7
32,7/25/1990 0:00,16040,SECCHI,0.7
32,5/23/1991 0:00,16041,SECCHI,0.5
32,6/20/1991 0:00,16042,SECCHI,0.5
32,6/20/1991 0:00,16043,SECCHI,0.5
32,7/18/1991 0:00,16044,SECCHI,0.6
32,7/18/1991 0:00,16045,SECCHI,0.6
32,5/28/1992 0:00,16046,SECCHI,1.5
32,5/28/1992 0:00,16047,SECCHI,1.5
32,6/26/1992 0:00,16048,SECCHI,0.7
32,6/26/1992 0:00,16049,SECCHI,0.7
32,7/23/1992 0:00,16050,SECCHI,1.4
32,7/23/1992 0:00,16051,SECCHI,1.4
32,5/27/1993 0:00,16052,SECCHI,3
32,5/27/1993 0:00,16053,SECCHI,3
32,6/24/1993 0:00,16054,SECCHI,2.3
32,6/24/1993 0:00,16055,SECCHI,2.3
32,7/20/1993 0:00,16056,SECCHI,2.3
32,7/20/1993 0:00,16057,SECCHI,2.3
32,5/24/1994 0:00,16058,SECCHI,2.8
32,5/24/1994 0:00,16059,SECCHI,2.8
32,6/21/1994 0:00,16060,SECCHI,1.5
32,6/21/1994 0:00,16061,SECCHI,1.5
32,7/19/1994 0:00,16062,SECCHI,1.2
32,7/19/1994 0:00,16063,SECCHI,1.2
32,5/17/2004 0:00,16064,SECCHI,1.53
32,6/7/2004 0:00,16066,SECCHI,1.61
32,7/5/2004 0:00,16068,SECCHI,2.19
32,7/26/2004 0:00,16071,SECCHI,1.57
32,5/24/2005 0:00,16073,SECCHI,3.52
32,6/14/2005 0:00,16075,SECCHI,2.85
32,7/12/2005 0:00,16077,SECCHI,1.73
32,8/2/2005 0:00,16079,SECCHI,1.67
32,6/10/2008 0:00,16081,SECCHI,2.13
32,7/1/2008 0:00,16083,SECCHI,2.45
32,7/22/2008 0:00,16085,SECCHI,2.65
32,8/12/2008 0:00,16087,SECCHI,1.85
32,6/2/2015 0:00,16089,SECCHI,2.4
32,6/23/2015 0:00,16091,SECCHI,2.37
32,7/21/2015 0:00,16093,SECCHI,2.17
32,8/11/2015 0:00,16095,SECCHI,2.06
32,5/24/2016 0:00,16097,SECCHI,2.8
32,6/14/2016 0:00,16099,SECCHI,2.14
32,7/26/2016 0:00,16101,SECCHI,2.33
32,8/9/2016 0:00,16103,SECCHI,1.87
31,5/24/2010 0:00,16105,SECCHI,1.61
31,6/14/2010 0:00,16107,SECCHI,1.14
31,7/12/2010 0:00,16109,SECCHI,1.45
31,8/2/2010 0:00,16111,SECCHI,1.47
31,6/3/2013 0:00,16113,SECCHI,1
31,6/24/2013 0:00,16115,SECCHI,1.46
31,7/22/2013 0:00,16117,SECCHI,1.42
31,8/12/2013 0:00,16119,SECCHI,1.14
30,7/9/1978 0:00,16121,SECCHI,2.4
30,7/17/1978 0:00,16122,SECCHI,0.8
30,7/31/1978 0:00,16123,SECCHI,0.7
30,6/13/1979 0:00,16124,SECCHI,1.1
30,7/6/1979 0:00,16125,SECCHI,0.8
30,7/25/1979 0:00,16126,SECCHI,0.8
30,8/9/1979 0:00,16127,SECCHI,1.1
30,6/25/1984 0:00,16128,SECCHI,0.7
30,7/23/1984 0:00,16129,SECCHI,0.7
30,8/23/1984 0:00,16130,SECCHI,0.5
30,5/24/1989 0:00,16131,SECCHI,0.6
30,5/24/1989 0:00,16132,SECCHI,0.6
30,6/27/1989 0:00,16133,SECCHI,1.6
30,6/27/1989 0:00,16134,SECCHI,1.6
30,8/2/1989 0:00,16135,SECCHI,0.6
30,8/2/1989 0:00,16136,SECCHI,0.6
30,5/24/1990 0:00,16137,SECCHI,1.6
30,5/24/1990 0:00,16138,SECCHI,1.6
30,6/27/1990 0:00,16139,SECCHI,1.7
30,6/27/1990 0:00,16140,SECCHI,1.7
30,7/25/1990 0:00,16141,SECCHI,0.8
30,7/25/1990 0:00,16142,SECCHI,0.8
30,5/23/1991 0:00,16143,SECCHI,1.7
30,6/19/1991 0:00,16144,SECCHI,1
30,6/19/1991 0:00,16145,SECCHI,1
30,7/17/1991 0:00,16146,SECCHI,0.6
30,7/17/1991 0:00,16147,SECCHI,0.6
30,5/28/1992 0:00,16148,SECCHI,0.6
30,5/28/1992 0:00,16149,SECCHI,0.6
30,6/25/1992 0:00,16150,SECCHI,0.7
30,6/25/1992 0:00,16151,SECCHI,0.7
30,7/22/1992 0:00,16152,SECCHI,0.8
30,7/22/1992 0:00,16153,SECCHI,0.8
30,5/26/1993 0:00,16154,SECCHI,1
30,5/26/1993 0:00,16155,SECCHI,1
30,6/24/1993 0:00,16156,SECCHI,1
30,6/24/1993 0:00,16157,SECCHI,1
30,7/20/1993 0:00,16158,SECCHI,0.5
30,3/1/1994 0:00,16159,SECCHI,0.5
30,3/1/1994 0:00,16160,SECCHI,0.5
30,3/22/1994 0:00,16161,SECCHI,0.3
30,3/22/1994 0:00,16162,SECCHI,0.3
30,4/12/1994 0:00,16163,SECCHI,0.8
30,4/12/1994 0:00,16164,SECCHI,0.8
30,5/3/1994 0:00,16165,SECCHI,0.9
30,5/3/1994 0:00,16166,SECCHI,0.9
30,5/24/1994 0:00,16167,SECCHI,2
30,5/24/1994 0:00,16168,SECCHI,2
30,6/21/1994 0:00,16169,SECCHI,1.7
30,6/21/1994 0:00,16170,SECCHI,1.7
30,7/19/1994 0:00,16171,SECCHI,0.9
30,7/19/1994 0:00,16172,SECCHI,0.9
30,8/16/1994 0:00,16173,SECCHI,0.4
30,8/16/1994 0:00,16174,SECCHI,0.4
30,9/7/1994 0:00,16175,SECCHI,0.4
30,9/7/1994 0:00,16176,SECCHI,0.4
30,9/27/1994 0:00,16177,SECCHI,0.4
30,9/27/1994 0:00,16178,SECCHI,0.4
30,10/18/1994 0:00,16179,SECCHI,0.7
30,10/18/1994 0:00,16180,SECCHI,0.7
30,11/8/1994 0:00,16181,SECCHI,0.9
30,11/8/1994 0:00,16182,SECCHI,0.9
30,12/13/1994 0:00,16183,SECCHI,0.9
30,12/13/1994 0:00,16184,SECCHI,0.9
30,5/23/1995 0:00,16185,SECCHI,1.7
30,5/23/1995 0:00,16186,SECCHI,1.7
30,6/20/1995 0:00,16187,SECCHI,1.4
30,6/20/1995 0:00,16188,SECCHI,1.4
30,7/25/1995 0:00,16189,SECCHI,0.7
