MULakeNumber,Date,beginDepth,endDepth_char,endDepth_m,parameterType,unit,parameterValue,parameterValueQCCodeID,samplingSiteLatitude,samplingSiteLongitude,waterBody,samplingSite,sampleQAQCType,dateTime
197,2023-06-26,0,SURF,0.50,Temp,C,     28.332,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Sample,2023-06-26T13:24:00Z
197,2023-06-26,0,SURF,0.50,pH,unitless,      9.32,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Sample,2023-06-26T13:24:00Z
197 FD,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,         9.30,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,         7.33,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,        13.15,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,        10.71,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,         8.28,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,         7.27,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,TN,ug/L,       880.0,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,TN,ug/L,       890.0,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,SURF,0.00,TN,ug/L,       910.0,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,TN,ug/L,       850.0,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,TN,ug/L,       910.0,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,TN,ug/L,       920.0,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,PIM,mg/L,      2.2,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,PIM,mg/L,      2.4,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,POM,mg/L,      4.2,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,POM,mg/L,      4.2,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,TSS,mg/L,      6.4,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
197 FD,2023-06-26,0,EPI,0.98,TSS,mg/L,      6.6,NA,38.709349458904526,-90.69062280690792,Prairie,Prairie 1,Field duplicate,NA
3,2023-06-26,0,SURF,0.00,ANA_tox,ug/L,      0.222,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,ANA_tox,ug/L,      0.244,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,CHL_A_COR,ug/L,         1.57,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,CHL_A_COR,ug/L,         1.50,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,         1.68,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,         1.26,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,CHL_A_lab,ug/L,         2.67,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,CHL_A_lab,ug/L,         2.57,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,         2.71,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,         2.11,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,CYL_tox,ug/L,      0.000,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,CYL_tox,ug/L,      0.008,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.50,DO,mg/L,      7.67,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,MIC_tox,ug/L,      0.056,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,MIC_tox,ug/L,      0.085,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,NH4,ug/L,        19,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,NH4,ug/L,        19,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,NO3,ug/L,         2,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,NO3,ug/L,         2,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,PHEO,ug PHEO/L,         2.34,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,PHEO,ug PHEO/L,         2.28,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,         2.21,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,         1.83,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,PIM,mg/L,      0.4,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,POM,mg/L,      1.2,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,SAX_tox,ug/L,      0.000,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,SAX_tox,ug/L,      0.000,2,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,ACTUAL,0.00,SECCHI,m,      1.60,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,ACTUAL,0.00,SECCHI,m,      1.80,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TDN,ug/L,       350.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TDN,ug/L,       360.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TDN,ug/L,       340.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,TN,ug/L,       410.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,TN,ug/L,       450.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,TN,ug/L,       430.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TN,ug/L,       410.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TN,ug/L,       460.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TN,ug/L,       430.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,TP,ug/L,        15.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,TP,ug/L,        16.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.00,TP,ug/L,        15.0,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TP,ug/L,        13.0,3,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TP,ug/L,        13.0,3,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TP,ug/L,        18.0,3,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TP,ug/L,        18.0,3,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TP,ug/L,        16.0,3,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,EPI,1.57,TSS,mg/L,      1.6,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.50,Temp,C,     26.782,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
3,2023-06-26,0,SURF,0.50,pH,unitless,      8.14,NA,39.34131304647096,-91.152935918639,Bowling Green (East),Bowling Green (East) 1,Sample,2023-06-26T10:30:00Z
454,2023-06-26,0,SURF,0.00,ANA_tox,ug/L,      0.215,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,ANA_tox,ug/L,      0.267,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,CHL_A_COR,ug/L,        15.24,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,CHL_A_COR,ug/L,        15.33,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,        12.40,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,        13.11,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,CHL_A_lab,ug/L,        24.00,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,CHL_A_lab,ug/L,        24.22,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,        18.45,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,        19.75,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,CYL_tox,ug/L,      0.039,2,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,CYL_tox,ug/L,      0.028,2,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.50,DO,mg/L,     10.81,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,MIC_tox,ug/L,      0.190,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,MIC_tox,ug/L,      0.223,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,NH4,ug/L,        15,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,NH4,ug/L,        15,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,NO3,ug/L,         3,2,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,NO3,ug/L,         2,2,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,PHEO,ug PHEO/L,        18.82,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,PHEO,ug PHEO/L,        19.11,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,        13.00,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,        14.29,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,PIM,mg/L,      1.2,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,PIM,mg/L,      1.2,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,POM,mg/L,      6.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,POM,mg/L,      6.4,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,SAX_tox,ug/L,      0.056,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,SAX_tox,ug/L,      0.055,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,ACTUAL,0.00,SECCHI,m,      0.90,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,ACTUAL,0.00,SECCHI,m,      0.85,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TDN,ug/L,       490.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TDN,ug/L,       470.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TDN,ug/L,       490.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,TN,ug/L,       820.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,TN,ug/L,       850.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,TN,ug/L,       860.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TN,ug/L,       900.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TN,ug/L,       930.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TN,ug/L,       940.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,TP,ug/L,        37.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,TP,ug/L,        42.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.00,TP,ug/L,        40.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TP,ug/L,        50.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TP,ug/L,        53.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TP,ug/L,        51.0,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TSS,mg/L,      7.2,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,EPI,1.07,TSS,mg/L,      7.6,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.50,Temp,C,     28.875,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
454,2023-06-26,0,SURF,0.50,pH,unitless,      8.95,NA,38.3337728864227,-90.65449548595029,Cedar Hill (Lake 1),Cedar Hill (Lake 1) 1,Sample,2023-06-26T15:22:00Z
5,2023-06-26,0,SURF,0.00,ANA_tox,ug/L,      0.157,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,ANA_tox,ug/L,      0.196,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,CHL_A_COR,ug/L,         1.67,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,CHL_A_COR,ug/L,         1.62,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,         1.89,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,CHL_A_COR,ug/L,         1.81,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,CHL_A_lab,ug/L,         2.75,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,CHL_A_lab,ug/L,         2.74,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,         2.98,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,CHL_A_lab,ug/L,         2.87,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,CYL_tox,ug/L,      0.304,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,CYL_tox,ug/L,      0.292,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.50,DO,mg/L,      8.02,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,MIC_tox,ug/L,      0.171,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,MIC_tox,ug/L,      0.189,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,NH4,ug/L,        22,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,NH4,ug/L,        21,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,NO3,ug/L,         3,2,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,NO3,ug/L,         2,2,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,PHEO,ug PHEO/L,         2.33,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,PHEO,ug PHEO/L,         2.40,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,         2.35,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,PHEO,ug PHEO/L,         2.28,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,PIM,mg/L,      0.7,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,PIM,mg/L,      0.6,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,POM,mg/L,      1.1,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,EPI,1.52,POM,mg/L,      1.0,NA,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
5,2023-06-26,0,SURF,0.00,SAX_tox,ug/L,      0.002,2,39.02083678442851,-90.92010665670367,Lincoln,Lincoln 1,Sample,2023-06-26T11:55:00Z
